measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Burundi,Both,All Ages,Substance use disorders,Percent,2019,0.013756657766435879,0.01658738069757147,0.01132030805897473
Prevalence,Liberia,Male,All Ages,Substance use disorders,Percent,2019,0.00995417835929486,0.011522829136813363,0.008435146164281508
Prevalence,Liberia,Female,All Ages,Substance use disorders,Percent,2019,0.006731668444409604,0.008103399096982732,0.005592918640805315
Prevalence,Liberia,Both,All Ages,Substance use disorders,Percent,2019,0.00834938755166667,0.009801329974429483,0.007108165218883219
Prevalence,Nepal,Male,All Ages,Substance use disorders,Percent,2019,0.027168121264638252,0.031605149873901346,0.023411339033667572
Prevalence,Nepal,Female,All Ages,Substance use disorders,Percent,2019,0.005344057455222155,0.006584580693930847,0.004282612604186136
Prevalence,Nepal,Both,All Ages,Substance use disorders,Percent,2019,0.01561871083668699,0.01805020030819292,0.01355444442841847
Prevalence,Brunei Darussalam,Male,All Ages,Substance use disorders,Percent,2019,0.02744522326813312,0.03265189569862007,0.023160148124622196
Prevalence,Brunei Darussalam,Female,All Ages,Substance use disorders,Percent,2019,0.014144411333702898,0.017119560898483047,0.011734842632707822
Prevalence,Brunei Darussalam,Both,All Ages,Substance use disorders,Percent,2019,0.020976674470659654,0.024910716864617564,0.01772796448284459
Prevalence,Morocco,Male,All Ages,Substance use disorders,Percent,2005,0.011120962023497636,0.013156300786893085,0.009392657612564855
Prevalence,Morocco,Female,All Ages,Substance use disorders,Percent,2005,0.0066075010781026094,0.007945988525094046,0.005568894813652812
Prevalence,Morocco,Both,All Ages,Substance use disorders,Percent,2005,0.008806798688842956,0.010302288971729757,0.007524185828225721
Prevalence,El Salvador,Male,All Ages,Substance use disorders,Percent,2005,0.06309829304918356,0.07445930272812974,0.053209390063595964
Prevalence,El Salvador,Female,All Ages,Substance use disorders,Percent,2005,0.013046626691317184,0.015341489133598021,0.010879888537752708
Prevalence,El Salvador,Both,All Ages,Substance use disorders,Percent,2005,0.03639348464944724,0.0422857490803205,0.03109116300549445
Prevalence,Tuvalu,Male,All Ages,Substance use disorders,Percent,1990,0.017538859561141384,0.021625578043986772,0.014492994884897087
Prevalence,Tuvalu,Female,All Ages,Substance use disorders,Percent,1990,0.009216432507663146,0.01127114172103892,0.007609349337963908
Prevalence,Tuvalu,Both,All Ages,Substance use disorders,Percent,1990,0.013160623820938718,0.015950528692770076,0.011018439770927065
Prevalence,Zimbabwe,Male,All Ages,Substance use disorders,Percent,1990,0.02775025600411927,0.03345440645829702,0.022748337904472535
Prevalence,Zimbabwe,Female,All Ages,Substance use disorders,Percent,1990,0.009620010991944573,0.011675425051054306,0.007930386159547182
Prevalence,Zimbabwe,Both,All Ages,Substance use disorders,Percent,1990,0.01841807743244663,0.021821572598216987,0.01526911390613632
Prevalence,Malawi,Male,All Ages,Substance use disorders,Percent,2005,0.021525029235001582,0.026091919479169893,0.01762646409414797
Prevalence,Malawi,Female,All Ages,Substance use disorders,Percent,2005,0.007558412660242382,0.009336169224736636,0.006137701941611887
Prevalence,Malawi,Both,All Ages,Substance use disorders,Percent,2005,0.014335993469132717,0.017317034647879488,0.01186523668885808
Prevalence,Dominican Republic,Male,All Ages,Substance use disorders,Percent,2019,0.02778841201149747,0.03265630670774063,0.02349064832167053
Prevalence,Dominican Republic,Female,All Ages,Substance use disorders,Percent,2019,0.013314973943339293,0.016163146478442265,0.010994037449702872
Prevalence,Dominican Republic,Both,All Ages,Substance use disorders,Percent,2019,0.02053370447729163,0.023989276996272,0.017362002957266955
Prevalence,Pakistan,Male,All Ages,Substance use disorders,Percent,2019,0.0249258879443942,0.02852706962507841,0.021593436535249404
Prevalence,Pakistan,Female,All Ages,Substance use disorders,Percent,2019,0.006839400891218377,0.008025519545295314,0.0057700785357211026
Prevalence,Pakistan,Both,All Ages,Substance use disorders,Percent,2019,0.01603252631756571,0.01828790062118351,0.014073355252483401
Prevalence,Guinea,Male,All Ages,Substance use disorders,Percent,2019,0.0071108798962766446,0.008319310577252537,0.006073085465070116
Prevalence,Guinea,Female,All Ages,Substance use disorders,Percent,2019,0.0052565428330281294,0.0064438799605157065,0.004315080841171747
Prevalence,Guinea,Both,All Ages,Substance use disorders,Percent,2019,0.006150514290319377,0.007268234689746498,0.005241310559723538
Prevalence,Tunisia,Male,All Ages,Substance use disorders,Percent,2019,0.011517790710334853,0.013400090307234519,0.009823166653331071
Prevalence,Tunisia,Female,All Ages,Substance use disorders,Percent,2019,0.007103818625394863,0.008470193703295832,0.0060333112215499906
Prevalence,Tunisia,Both,All Ages,Substance use disorders,Percent,2019,0.009263343450632235,0.010791734921412294,0.00800999871570978
Prevalence,Jamaica,Male,All Ages,Substance use disorders,Percent,2005,0.02887642221700148,0.03442936440824568,0.024312972604969417
Prevalence,Jamaica,Female,All Ages,Substance use disorders,Percent,2005,0.015999476015170728,0.019194299551915137,0.01333379769523779
Prevalence,Jamaica,Both,All Ages,Substance use disorders,Percent,2005,0.022293255606178147,0.0264181973870124,0.018945504841945807
Prevalence,Saint Kitts and Nevis,Male,All Ages,Substance use disorders,Percent,2005,0.035433862967165594,0.04141894818292563,0.03015965616626585
Prevalence,Saint Kitts and Nevis,Female,All Ages,Substance use disorders,Percent,2005,0.01531161334230631,0.018461944686023194,0.012804285376649217
Prevalence,Saint Kitts and Nevis,Both,All Ages,Substance use disorders,Percent,2005,0.02525271484989372,0.029441753953701386,0.021738265345060695
Prevalence,Bulgaria,Male,All Ages,Substance use disorders,Percent,2019,0.03154893959620851,0.036036582516796284,0.0268267287357024
Prevalence,Bulgaria,Female,All Ages,Substance use disorders,Percent,2019,0.021554570017394907,0.02564937328458326,0.01828320089175241
Prevalence,Bulgaria,Both,All Ages,Substance use disorders,Percent,2019,0.026339989647944758,0.029972630567751325,0.022777923636883114
Prevalence,Bosnia and Herzegovina,Male,All Ages,Substance use disorders,Percent,1990,0.0363796698288508,0.041854981056804,0.030718745230642972
Prevalence,Bosnia and Herzegovina,Female,All Ages,Substance use disorders,Percent,1990,0.023087920419919236,0.02768147948349256,0.01908644480194107
Prevalence,Bosnia and Herzegovina,Both,All Ages,Substance use disorders,Percent,1990,0.02965788788278971,0.03386564882950991,0.02542169471349177
Prevalence,Australia,Male,All Ages,Substance use disorders,Percent,2005,0.05264372419339114,0.05766298050512881,0.047944649704890194
Prevalence,Australia,Female,All Ages,Substance use disorders,Percent,2005,0.028714740473934346,0.031686485392497056,0.026031424507968647
Prevalence,Australia,Both,All Ages,Substance use disorders,Percent,2005,0.040322690024920206,0.04379448515263071,0.03695627150063189
Prevalence,United States Virgin Islands,Male,All Ages,Substance use disorders,Percent,2019,0.046326454169339365,0.05323779146996728,0.04002648038546899
Prevalence,United States Virgin Islands,Female,All Ages,Substance use disorders,Percent,2019,0.01678752120894471,0.019410890687756182,0.014452550115966072
Prevalence,United States Virgin Islands,Both,All Ages,Substance use disorders,Percent,2019,0.030652013743755632,0.03468595139567027,0.026712963723412822
Prevalence,Equatorial Guinea,Male,All Ages,Substance use disorders,Percent,2005,0.014985672220652998,0.017808920888890602,0.012548411882715582
Prevalence,Equatorial Guinea,Female,All Ages,Substance use disorders,Percent,2005,0.0077571799230640795,0.009386220646106473,0.0064630293675625086
Prevalence,Equatorial Guinea,Both,All Ages,Substance use disorders,Percent,2005,0.011392377875118228,0.01348714362615564,0.009562828841347834
Prevalence,Oman,Male,All Ages,Substance use disorders,Percent,2005,0.010277702480662388,0.012540243432001351,0.008432035890282708
Prevalence,Oman,Female,All Ages,Substance use disorders,Percent,2005,0.00564986724436955,0.006844602308700303,0.004585399691369997
Prevalence,Oman,Both,All Ages,Substance use disorders,Percent,2005,0.008145816293941824,0.009866716531539617,0.006714755684366558
Prevalence,Botswana,Male,All Ages,Substance use disorders,Percent,2005,0.038189424125532286,0.045688712554498294,0.031218315978748565
Prevalence,Botswana,Female,All Ages,Substance use disorders,Percent,2005,0.010542553342390862,0.0125565658186256,0.008865607391832448
Prevalence,Botswana,Both,All Ages,Substance use disorders,Percent,2005,0.02377281541016075,0.028055993424618408,0.01981153956007773
Prevalence,Namibia,Male,All Ages,Substance use disorders,Percent,2005,0.04105528119017865,0.048578952730410255,0.03420482846664838
Prevalence,Namibia,Female,All Ages,Substance use disorders,Percent,2005,0.011428837472537989,0.013515871358720625,0.009665690690462478
Prevalence,Namibia,Both,All Ages,Substance use disorders,Percent,2005,0.025689571286315015,0.03010307190895334,0.02170491019379977
Prevalence,Republic of Moldova,Male,All Ages,Substance use disorders,Percent,2005,0.043019038207850406,0.05036591909579698,0.03803774137757743
Prevalence,Republic of Moldova,Female,All Ages,Substance use disorders,Percent,2005,0.018069008969296384,0.02054317200015601,0.01566734495594895
Prevalence,Republic of Moldova,Both,All Ages,Substance use disorders,Percent,2005,0.02980976334206708,0.03365911077277526,0.026864562562583953
Prevalence,Turkmenistan,Male,All Ages,Substance use disorders,Percent,2005,0.05370282543584804,0.06386768766638223,0.04465830916318281
Prevalence,Turkmenistan,Female,All Ages,Substance use disorders,Percent,2005,0.017629382867128014,0.020854712203017472,0.014761186792529824
Prevalence,Turkmenistan,Both,All Ages,Substance use disorders,Percent,2005,0.03552877591832735,0.041399651035372485,0.030199474521991357
Prevalence,Sao Tome and Principe,Male,All Ages,Substance use disorders,Percent,2005,0.008904641228234403,0.010520025381073987,0.0075917695231922655
Prevalence,Sao Tome and Principe,Female,All Ages,Substance use disorders,Percent,2005,0.0055925151007215285,0.0067343615794665255,0.00457960580907098
Prevalence,Sao Tome and Principe,Both,All Ages,Substance use disorders,Percent,2005,0.007225016903688827,0.008465847245306935,0.00619384837986957
Prevalence,Uruguay,Male,All Ages,Substance use disorders,Percent,1990,0.038288340247369226,0.04387168108044891,0.03301374618347304
Prevalence,Uruguay,Female,All Ages,Substance use disorders,Percent,1990,0.017367599885700868,0.020027032612915115,0.014972898371800856
Prevalence,Uruguay,Both,All Ages,Substance use disorders,Percent,1990,0.027331297152098533,0.03123478148559107,0.023812253803846627
Prevalence,Republic of Korea,Male,All Ages,Substance use disorders,Percent,1990,0.06315222547265459,0.07535289782157795,0.052480092574218984
Prevalence,Republic of Korea,Female,All Ages,Substance use disorders,Percent,1990,0.02251258796509544,0.026890787841464876,0.018641384998058074
Prevalence,Republic of Korea,Both,All Ages,Substance use disorders,Percent,1990,0.04257699449396827,0.049984415017031075,0.03605836959540061
Prevalence,Chad,Male,All Ages,Substance use disorders,Percent,2005,0.006295572253108802,0.007376468520746408,0.005353972920108174
Prevalence,Chad,Female,All Ages,Substance use disorders,Percent,2005,0.0046416108283367985,0.0056512181012176145,0.0037828924533404016
Prevalence,Chad,Both,All Ages,Substance use disorders,Percent,2005,0.00545004362991799,0.0064450826866222005,0.0046314413654535485
Prevalence,Belarus,Male,All Ages,Substance use disorders,Percent,1990,0.05495710376436795,0.0632202932313143,0.04786218052052656
Prevalence,Belarus,Female,All Ages,Substance use disorders,Percent,1990,0.021674960087105434,0.024983201350700358,0.018695391474184062
Prevalence,Belarus,Both,All Ages,Substance use disorders,Percent,1990,0.03702535587956432,0.04138920309357378,0.03305477631842549
Prevalence,Morocco,Male,All Ages,Substance use disorders,Percent,1990,0.009639342580304156,0.01154506393323736,0.007997931567926624
Prevalence,Morocco,Female,All Ages,Substance use disorders,Percent,1990,0.006202256615567149,0.007485259114037787,0.005134318080281601
Prevalence,Morocco,Both,All Ages,Substance use disorders,Percent,1990,0.007891023990010564,0.009312003178558976,0.006642714790980136
Prevalence,American Samoa,Male,All Ages,Substance use disorders,Percent,1990,0.018483010089069652,0.02318845174981613,0.015057601931932736
Prevalence,American Samoa,Female,All Ages,Substance use disorders,Percent,1990,0.009627792884664317,0.011908075231182624,0.0077862507246163355
Prevalence,American Samoa,Both,All Ages,Substance use disorders,Percent,1990,0.014105005668930573,0.017534566181022868,0.011576436894757887
Prevalence,Indonesia,Male,All Ages,Substance use disorders,Percent,2005,0.012459534861734192,0.014308618421780505,0.010836005332606381
Prevalence,Indonesia,Female,All Ages,Substance use disorders,Percent,2005,0.007033194993583027,0.008234526433482015,0.005952118923264649
Prevalence,Indonesia,Both,All Ages,Substance use disorders,Percent,2005,0.00972893065386158,0.011196758626900472,0.00839945323452881
Prevalence,Republic of Moldova,Male,All Ages,Substance use disorders,Percent,1990,0.04003745690628687,0.046381998153973016,0.03449759905899494
Prevalence,Republic of Moldova,Female,All Ages,Substance use disorders,Percent,1990,0.018328812227588996,0.02103465810252807,0.015520832496082933
Prevalence,Republic of Moldova,Both,All Ages,Substance use disorders,Percent,1990,0.02851703075598041,0.03238821073019134,0.025064359972678273
Prevalence,Mauritius,Male,All Ages,Substance use disorders,Percent,2005,0.03125556650873456,0.03588001444593365,0.026471888435667217
Prevalence,Mauritius,Female,All Ages,Substance use disorders,Percent,2005,0.009246359280312515,0.010809027670604885,0.007898799341101567
Prevalence,Mauritius,Both,All Ages,Substance use disorders,Percent,2005,0.020039040574149243,0.022685119691787436,0.017282867135737543
Prevalence,Russian Federation,Male,All Ages,Substance use disorders,Percent,1990,0.07827339733847252,0.08766191444852325,0.069991877381586
Prevalence,Russian Federation,Female,All Ages,Substance use disorders,Percent,1990,0.026593400110416353,0.029827044184257218,0.02353072211841022
Prevalence,Russian Federation,Both,All Ages,Substance use disorders,Percent,1990,0.05039419227964579,0.05634774510842491,0.04516391328597838
Prevalence,Myanmar,Male,All Ages,Substance use disorders,Percent,2005,0.020293056549659228,0.024058223688412286,0.01682536096666941
Prevalence,Myanmar,Female,All Ages,Substance use disorders,Percent,2005,0.006517140788429287,0.007686840940171147,0.005485771142075304
Prevalence,Myanmar,Both,All Ages,Substance use disorders,Percent,2005,0.01320633772249521,0.015438130970643869,0.011181546111251075
Prevalence,Cook Islands,Male,All Ages,Substance use disorders,Percent,1990,0.020059260320945262,0.024355455986086804,0.016445543580990197
Prevalence,Cook Islands,Female,All Ages,Substance use disorders,Percent,1990,0.009996342930337665,0.012191903302010174,0.008139707496873368
Prevalence,Cook Islands,Both,All Ages,Substance use disorders,Percent,1990,0.015145511089653396,0.018346451569661137,0.012674259610347342
Prevalence,New Zealand,Male,All Ages,Substance use disorders,Percent,2005,0.046526406291726115,0.05343048841777787,0.04044122929358634
Prevalence,New Zealand,Female,All Ages,Substance use disorders,Percent,2005,0.02389614901165032,0.027464650660731928,0.020763495619451847
Prevalence,New Zealand,Both,All Ages,Substance use disorders,Percent,2005,0.034741746432283734,0.03982912991342885,0.030492009560215222
Prevalence,Russian Federation,Male,All Ages,Substance use disorders,Percent,2005,0.08607948183877016,0.0956417745082911,0.07729128967929637
Prevalence,Russian Federation,Female,All Ages,Substance use disorders,Percent,2005,0.03181016139799174,0.03560909174913881,0.028272057457345293
Prevalence,Russian Federation,Both,All Ages,Substance use disorders,Percent,2005,0.05662673046298597,0.0629679101044155,0.05074949533953201
Prevalence,Maldives,Male,All Ages,Substance use disorders,Percent,1990,0.012301818982941753,0.014931903876424162,0.009983138962453347
Prevalence,Maldives,Female,All Ages,Substance use disorders,Percent,1990,0.005716276564986425,0.0069817349560933615,0.004661296444393016
Prevalence,Maldives,Both,All Ages,Substance use disorders,Percent,1990,0.009066953452495278,0.010924794824426673,0.007468055639565539
Prevalence,Andorra,Male,All Ages,Substance use disorders,Percent,1990,0.052219821130621,0.06149344951023025,0.043704840441446804
Prevalence,Andorra,Female,All Ages,Substance use disorders,Percent,1990,0.01854810455830743,0.022346159834737877,0.01530963657847167
Prevalence,Andorra,Both,All Ages,Substance use disorders,Percent,1990,0.03603570582993935,0.04240157436029476,0.030328719578839525
Prevalence,Tokelau,Male,All Ages,Substance use disorders,Percent,2005,0.018163837866020445,0.022341163631065614,0.015009354514365494
Prevalence,Tokelau,Female,All Ages,Substance use disorders,Percent,2005,0.00851530140167131,0.010418871211363876,0.0070374888332997935
Prevalence,Tokelau,Both,All Ages,Substance use disorders,Percent,2005,0.013333812024832439,0.01623438864202608,0.01118860764211291
Prevalence,Comoros,Male,All Ages,Substance use disorders,Percent,1990,0.01814322563798291,0.02212235974805225,0.015063189376091489
Prevalence,Comoros,Female,All Ages,Substance use disorders,Percent,1990,0.007441496056262959,0.009000136678354979,0.006098137175436434
Prevalence,Comoros,Both,All Ages,Substance use disorders,Percent,1990,0.012698152914113194,0.015412202780532847,0.010551133743872416
Prevalence,India,Male,All Ages,Substance use disorders,Percent,1990,0.0276519800760334,0.03209165338184942,0.023810718043252087
Prevalence,India,Female,All Ages,Substance use disorders,Percent,1990,0.007075330650077588,0.008232743847002729,0.006062128058451643
Prevalence,India,Both,All Ages,Substance use disorders,Percent,1990,0.017736604170878224,0.02041176317141526,0.01546087253906329
Prevalence,Comoros,Male,All Ages,Substance use disorders,Percent,2005,0.020168983581006376,0.024568282792160064,0.016431202827271903
Prevalence,Comoros,Female,All Ages,Substance use disorders,Percent,2005,0.008329435925399642,0.01013948232588255,0.006931250554126207
Prevalence,Comoros,Both,All Ages,Substance use disorders,Percent,2005,0.01415212563987448,0.01704709699810857,0.01166652773986226
Prevalence,Denmark,Male,All Ages,Substance use disorders,Percent,1990,0.060569537928815684,0.07077380139021329,0.052137537648276465
Prevalence,Denmark,Female,All Ages,Substance use disorders,Percent,1990,0.020327163620628686,0.023609011458970486,0.01756856896476424
Prevalence,Denmark,Both,All Ages,Substance use disorders,Percent,1990,0.039653982725099915,0.04530083659101882,0.03438320795204193
Prevalence,Kiribati,Male,All Ages,Substance use disorders,Percent,2005,0.01703966604843536,0.021179634791751095,0.013763265310131853
Prevalence,Kiribati,Female,All Ages,Substance use disorders,Percent,2005,0.008179647649483684,0.009996132217262916,0.00664704396696142
Prevalence,Kiribati,Both,All Ages,Substance use disorders,Percent,2005,0.01251023769924986,0.015336355930337772,0.010199076127166183
Prevalence,Australia,Male,All Ages,Substance use disorders,Percent,1990,0.05763097678500376,0.0645629843317851,0.05179575518506372
Prevalence,Australia,Female,All Ages,Substance use disorders,Percent,1990,0.0303290739153797,0.034006821445165,0.026952787408165285
Prevalence,Australia,Both,All Ages,Substance use disorders,Percent,1990,0.04368094967338438,0.04875198902379503,0.039364377255209124
Prevalence,Thailand,Male,All Ages,Substance use disorders,Percent,1990,0.02912176321127477,0.033919685889741306,0.02452663560949373
Prevalence,Thailand,Female,All Ages,Substance use disorders,Percent,1990,0.00890832267983807,0.010580056211016833,0.007427123151529299
Prevalence,Thailand,Both,All Ages,Substance use disorders,Percent,1990,0.018861623910384144,0.021706305918359474,0.016043720766281102
Prevalence,Jamaica,Male,All Ages,Substance use disorders,Percent,1990,0.02758399361016534,0.03357224760084436,0.022715391967266768
Prevalence,Jamaica,Female,All Ages,Substance use disorders,Percent,1990,0.01419721523304806,0.01742142194595461,0.011567040389011818
Prevalence,Jamaica,Both,All Ages,Substance use disorders,Percent,1990,0.02069837340978208,0.025199971492459842,0.017025578245764447
Prevalence,Sri Lanka,Male,All Ages,Substance use disorders,Percent,1990,0.022737806640039607,0.026273320465865013,0.019368269274001516
Prevalence,Sri Lanka,Female,All Ages,Substance use disorders,Percent,1990,0.007961720801837097,0.009407581842445825,0.006663195548844608
Prevalence,Sri Lanka,Both,All Ages,Substance use disorders,Percent,1990,0.015333269109039293,0.01763369911243615,0.013211869436202277
Prevalence,Armenia,Male,All Ages,Substance use disorders,Percent,2005,0.042716851265289686,0.0496742426412543,0.0356659628412544
Prevalence,Armenia,Female,All Ages,Substance use disorders,Percent,2005,0.016425793739284714,0.019214208502535916,0.013940321814111678
Prevalence,Armenia,Both,All Ages,Substance use disorders,Percent,2005,0.02880747981880549,0.03318259443376719,0.024618360627983112
Prevalence,Congo,Male,All Ages,Substance use disorders,Percent,1990,0.01954532737851435,0.02292687502142035,0.01632918382277314
Prevalence,Congo,Female,All Ages,Substance use disorders,Percent,1990,0.008096883080265805,0.009561427962060817,0.006737223998962361
Prevalence,Congo,Both,All Ages,Substance use disorders,Percent,1990,0.013661617715362645,0.015941926254780744,0.01151063602858972
Prevalence,North Macedonia,Male,All Ages,Substance use disorders,Percent,1990,0.025905538869646638,0.030721034947916358,0.02161815367146158
Prevalence,North Macedonia,Female,All Ages,Substance use disorders,Percent,1990,0.020461038967546873,0.024910159814653204,0.01627246652856513
Prevalence,North Macedonia,Both,All Ages,Substance use disorders,Percent,1990,0.023171638485165066,0.027464175964973712,0.01935692705870238
Prevalence,Timor-Leste,Male,All Ages,Substance use disorders,Percent,1990,0.015452370531499783,0.01838334362216725,0.012715298982229742
Prevalence,Timor-Leste,Female,All Ages,Substance use disorders,Percent,1990,0.006333570136017988,0.007677181114045242,0.005197977143613776
Prevalence,Timor-Leste,Both,All Ages,Substance use disorders,Percent,1990,0.011021148182195413,0.013116058055192299,0.009179171474319101
Prevalence,Croatia,Male,All Ages,Substance use disorders,Percent,2005,0.04222309803112819,0.047544350063686826,0.03764386983979631
Prevalence,Croatia,Female,All Ages,Substance use disorders,Percent,2005,0.026891154922355064,0.031176420220309926,0.02296104538457391
Prevalence,Croatia,Both,All Ages,Substance use disorders,Percent,2005,0.03419093299347559,0.03828189707715631,0.030680531051003365
Prevalence,Belize,Male,All Ages,Substance use disorders,Percent,2005,0.03344428094093156,0.038446460748657506,0.028743926421708733
Prevalence,Belize,Female,All Ages,Substance use disorders,Percent,2005,0.01457964299415277,0.017675512925388513,0.012222003815004545
Prevalence,Belize,Both,All Ages,Substance use disorders,Percent,2005,0.02395829647583284,0.027672893566135028,0.020577560202933633
Prevalence,Venezuela (Bolivarian Republic of),Male,All Ages,Substance use disorders,Percent,2005,0.030146395185915588,0.03579301070039732,0.02472637825404011
Prevalence,Venezuela (Bolivarian Republic of),Female,All Ages,Substance use disorders,Percent,2005,0.011070589217308711,0.013306077028794761,0.00920962561042679
Prevalence,Venezuela (Bolivarian Republic of),Both,All Ages,Substance use disorders,Percent,2005,0.020450196521827904,0.024144106713908767,0.017087953484954392
Prevalence,Sao Tome and Principe,Male,All Ages,Substance use disorders,Percent,1990,0.007588761750576011,0.008780333436322302,0.006505764188592201
Prevalence,Sao Tome and Principe,Female,All Ages,Substance use disorders,Percent,1990,0.005246447342366679,0.006320138213731332,0.004366185684269999
Prevalence,Sao Tome and Principe,Both,All Ages,Substance use disorders,Percent,1990,0.006402883820908482,0.007458418487539068,0.005492071607000475
Prevalence,Mongolia,Male,All Ages,Substance use disorders,Percent,1990,0.03527448666377193,0.04192722741550488,0.028960686823963463
Prevalence,Mongolia,Female,All Ages,Substance use disorders,Percent,1990,0.012685347290482445,0.01529307609540136,0.010289623537853138
Prevalence,Mongolia,Both,All Ages,Substance use disorders,Percent,1990,0.023853960412068914,0.02819906714278883,0.019686529675157213
Prevalence,Iceland,Male,All Ages,Substance use disorders,Percent,1990,0.045848780066905036,0.05272096791697649,0.0389750097460621
Prevalence,Iceland,Female,All Ages,Substance use disorders,Percent,1990,0.018157497522814828,0.021505703414451925,0.015474943014207685
Prevalence,Iceland,Both,All Ages,Substance use disorders,Percent,1990,0.031694078089186506,0.03644191003918198,0.027362730158243066
Prevalence,Georgia,Male,All Ages,Substance use disorders,Percent,2005,0.044289958496940805,0.05079961632629123,0.037823104097760234
Prevalence,Georgia,Female,All Ages,Substance use disorders,Percent,2005,0.01337772123930067,0.015967647218084514,0.011309169565224866
Prevalence,Georgia,Both,All Ages,Substance use disorders,Percent,2005,0.027722577162477318,0.03172707118714921,0.024143060943527778
Prevalence,Micronesia (Federated States of),Male,All Ages,Substance use disorders,Percent,2005,0.019086189266759625,0.023816835334811003,0.015494383716776873
Prevalence,Micronesia (Federated States of),Female,All Ages,Substance use disorders,Percent,2005,0.0099164666591264,0.012319256277473349,0.008159076712638448
Prevalence,Micronesia (Federated States of),Both,All Ages,Substance use disorders,Percent,2005,0.01450924744975517,0.017784984769903967,0.011996233597632328
Prevalence,China,Male,All Ages,Substance use disorders,Percent,2005,0.02943595400545717,0.03332533081136946,0.02598482300812017
Prevalence,China,Female,All Ages,Substance use disorders,Percent,2005,0.011958199899685768,0.013793862219936908,0.010403989749384042
Prevalence,China,Both,All Ages,Substance use disorders,Percent,2005,0.020785363134361773,0.023568767141387316,0.018453333448151112
Prevalence,Algeria,Male,All Ages,Substance use disorders,Percent,1990,0.009238039330642968,0.011111751221397735,0.0075142300586795215
Prevalence,Algeria,Female,All Ages,Substance use disorders,Percent,1990,0.004606335489573292,0.005557300452239433,0.003805295114196824
Prevalence,Algeria,Both,All Ages,Substance use disorders,Percent,1990,0.006912199281380763,0.008281701000879545,0.005742367566706478
Prevalence,Bahrain,Male,All Ages,Substance use disorders,Percent,2005,0.014706603252045357,0.01747016108936182,0.012372190798520902
Prevalence,Bahrain,Female,All Ages,Substance use disorders,Percent,2005,0.006695610973855899,0.00816879053146079,0.0055124845189194974
Prevalence,Bahrain,Both,All Ages,Substance use disorders,Percent,2005,0.011432681731379476,0.013417103936268476,0.009674671951815428
Prevalence,Palau,Male,All Ages,Substance use disorders,Percent,1990,0.0219612195753351,0.026689311003632924,0.018099562104498104
Prevalence,Palau,Female,All Ages,Substance use disorders,Percent,1990,0.010683322428615681,0.013035392270250615,0.008846107912604942
Prevalence,Palau,Both,All Ages,Substance use disorders,Percent,1990,0.01640307663018517,0.01990047313604903,0.013710119525598353
Prevalence,Uganda,Male,All Ages,Substance use disorders,Percent,1990,0.014088561543170341,0.01745680122868114,0.011418965081523742
Prevalence,Uganda,Female,All Ages,Substance use disorders,Percent,1990,0.006041145749180094,0.007430491539762038,0.004944224640829794
Prevalence,Uganda,Both,All Ages,Substance use disorders,Percent,1990,0.00998920909806149,0.012270281784011806,0.008123887113992636
Prevalence,Trinidad and Tobago,Male,All Ages,Substance use disorders,Percent,2005,0.034053108588133985,0.03949539009600385,0.029035600104737717
Prevalence,Trinidad and Tobago,Female,All Ages,Substance use disorders,Percent,2005,0.01593837890631513,0.019036623447120128,0.013440908522437298
Prevalence,Trinidad and Tobago,Both,All Ages,Substance use disorders,Percent,2005,0.02495392372734713,0.028743902917263184,0.021517635424646592
Prevalence,Qatar,Male,All Ages,Substance use disorders,Percent,2005,0.01326918380043967,0.016034888335013136,0.010992340458949918
Prevalence,Qatar,Female,All Ages,Substance use disorders,Percent,2005,0.006585418082434936,0.008025560928946,0.00536867694030914
Prevalence,Qatar,Both,All Ages,Substance use disorders,Percent,2005,0.011107805496708305,0.013306523162340005,0.009245700092920832
Prevalence,Kiribati,Male,All Ages,Substance use disorders,Percent,1990,0.016148927251908744,0.020236501234137803,0.012884987432707716
Prevalence,Kiribati,Female,All Ages,Substance use disorders,Percent,1990,0.008233043842062736,0.010045438043924913,0.006752512356816656
Prevalence,Kiribati,Both,All Ages,Substance use disorders,Percent,1990,0.012126913395976572,0.01492474800802731,0.009817643904325678
Prevalence,Japan,Male,All Ages,Substance use disorders,Percent,2005,0.017565460583561263,0.01987429701683694,0.015400373306258262
Prevalence,Japan,Female,All Ages,Substance use disorders,Percent,2005,0.010220102572318332,0.011644463304878746,0.008982167345817232
Prevalence,Japan,Both,All Ages,Substance use disorders,Percent,2005,0.01374734180571027,0.015513106778701305,0.01212773857216105
Prevalence,Argentina,Male,All Ages,Substance use disorders,Percent,2005,0.0465225507275765,0.052530656793573494,0.04082960790055513
Prevalence,Argentina,Female,All Ages,Substance use disorders,Percent,2005,0.01719288324139039,0.02009494813541755,0.014567654199934645
Prevalence,Argentina,Both,All Ages,Substance use disorders,Percent,2005,0.031191316815931593,0.03521800167218224,0.027507994014774564
Prevalence,Niue,Male,All Ages,Substance use disorders,Percent,1990,0.018604529827927083,0.022775921672443324,0.015360727587720786
Prevalence,Niue,Female,All Ages,Substance use disorders,Percent,1990,0.008671599439137175,0.010490412097076534,0.007242431377580434
Prevalence,Niue,Both,All Ages,Substance use disorders,Percent,1990,0.013596417804391569,0.01636687857556199,0.011365522364618422
